STR,ACP_ri12,ACP_ri13,ACP_ri14,ACP_ri15,ACP_ri16,ACP_ri17
127271,0,111.2640635,62.86718001,122.2294175,122.5343422,66.14717507
91980,0.128003505,111.1477093,64.9953794,276.4479201,186.4592928,121.4198697
92291,0,111.1023098,67.92056899,215.4815395,388.6505887,194.3217862
92424,1.847593829,110.8625553,35.02226145,345.8510726,193.0337127,214.1166303
91713,0.267277041,110.7198046,80.65360925,375.811537,657.8937136,233.8377947
92888,0.042590006,110.7069603,109.7043783,241.0722331,212.7197445,116.5904407
92541,0.880587938,110.5454959,44.86549493,420.8675398,208.5011036,170.3877835
93194,0.075253598,110.522189,65.89630074,302.2190813,168.9123337,124.7419861
92901,3.102057395,110.502423,11.19439886,267.8964223,89.53441747,77.70957526
92422,1.651862976,110.4831314,41.35433522,399.1880581,211.4839728,272.0391725
127316,0.01459789,110.4361544,91.83513938,221.0559021,152.3112462,122.1953873
127739,0.563003989,110.4197499,2.678455074,215.3958232,249.4423862,109.8093223
92478,0.897610724,110.3890712,57.1832965,523.6049879,284.367541,237.9246661
91904,0.088635147,110.2242786,89.68134414,371.0736992,883.5236589,275.1587448
92341,0.670350857,110.1145469,58.91320907,570.3901283,257.5598893,342.248227
91942,0.091551318,109.9764514,98.37716905,391.8054578,386.712769,120.4050728
92281,0.960869412,109.8437112,32.09688267,400.4871639,199.9491705,311.4155094
127714,0.410129534,109.6754525,1.204778244,175.3075488,176.6102905,86.96422361
92697,3.054056419,109.4139798,12.99864312,272.9608793,117.7086832,100.5490575
92632,3.872655895,109.2667803,16.37884714,294.5157972,140.4514915,141.0115802
127715,0.540451883,109.2118682,0.933933949,203.9946623,194.9779312,105.5179272
92818,2.736549378,108.8895463,48.18485027,283.1090676,222.1541372,192.3360931
92475,0.759260026,108.8423654,66.22489052,444.024371,237.9996863,210.0599472
92497,3.564009628,108.83877,22.53163475,276.7573057,152.4168289,139.4789879
92336,0.271081049,108.580959,60.65333401,445.6378316,227.6259762,279.3477419
92355,1.361091131,108.3417817,31.44699135,341.1957121,179.6335013,243.0230002
92257,0.089769775,108.2525068,86.39290268,363.3085715,347.9830305,173.6208474
92761,0,108.2281486,127.0170003,218.6732481,253.1607612,151.249615
92108,0.082108014,108.1518831,77.01686766,333.7318559,325.4725223,148.8529257
127457,0.123256818,108.0903419,69.88749545,209.7400637,160.9736695,104.7516162
92131,0.479885422,107.9218451,38.07107968,322.8309755,172.1084336,188.0499046
127442,0.446957234,107.8356009,68.62104866,184.6855162,151.1165342,84.61777951
127521,0.079985284,107.7879386,7.767825167,102.8413338,68.51939132,14.85588262
92509,1.187333295,107.7200253,9.460924534,162.1693529,89.83763987,42.79345229
89581,0.089596828,107.669161,30.15434558,183.7447981,155.2321421,78.3837997
92568,0,107.6019149,165.6570804,234.5510947,352.8543747,294.1727984
92545,1.28688851,107.3737492,73.95409988,517.6770295,297.3315329,224.0352825
92967,1.031420136,107.370125,4.751471067,224.2870173,54.35527511,51.82464983
93187,0.072412115,107.3689179,184.3699093,453.004797,338.3008744,557.0798519
92750,2.824272103,107.3432795,72.98800996,336.2508256,252.8839555,225.8695644
92599,0.15298358,107.0572898,197.944951,488.1107352,439.1087107,549.149489
92890,5.457290002,106.8864977,30.56129799,263.5024122,169.2681739,140.4587326
92183,0.087654147,106.7378445,81.54440628,355.0240104,342.2077939,162.8909039
92797,0.153374625,106.5658558,156.6640106,491.3148695,338.2126317,494.0357584
92426,1.999807732,106.5291116,28.37533344,293.1561576,167.881887,163.0165871
92057,0.312946613,105.8928673,46.98531393,282.525056,176.919503,141.3722501
92211,0.677240759,105.8520299,33.61867317,356.5658439,183.1247069,238.9326573
91736,0.146494296,105.8486195,68.57770433,363.6759919,1237.020515,392.5514636
92699,2.358929064,105.7970166,10.79160306,236.431235,102.171772,77.23875976
93196,0.058587095,105.171763,72.95506119,259.1253936,128.7666832,94.42006217
92327,0.08799916,105.0831929,83.96103586,352.170586,329.1239771,183.9701724
127731,3.067006243,104.9529482,0.52127405,308.3809453,260.1026899,185.2422243
91926,0,104.6545316,92.08403896,269.5572349,260.6987512,139.2433788
92013,0,104.565216,87.43965963,287.6583505,237.9680809,137.988013
89551,0.035722504,104.5246241,53.90776562,185.2130272,156.3170444,99.97981433
92029,0.074554581,104.2615701,77.49741241,319.10132,313.9440679,125.4280564
89595,0.374541208,104.2099676,42.51017845,286.9896337,188.0142691,173.4989389
92731,0.145632616,104.0925838,166.8582133,503.2652952,382.1310381,504.6128171
92191,0.060522697,104.0552766,46.73765996,221.54736,167.3255313,144.1360933
92774,2.420715695,104.0515712,6.880741549,211.7116997,74.00101222,45.46501022
93029,1.4319477,104.0214186,8.64929798,270.5901402,49.0579094,47.46433776
92018,0,103.9400519,63.90673366,261.3944281,234.6293459,122.7919397
92099,0.011948793,103.8295905,50.52126197,239.397435,210.2469937,83.53673844
91985,0.069782804,103.7108587,101.0160071,343.432558,725.5026587,247.208011
92959,2.317754412,103.6913828,10.49135737,244.5688061,69.69050834,63.61852838
92543,1.059849089,103.6897109,51.18085409,466.594844,255.5273748,190.6859915
91928,0,103.6175497,72.10785343,247.9705365,231.5022818,116.4808723
92283,1.046725272,103.4231563,30.87011327,333.8471209,174.1869559,249.1754818
92264,0.126278603,103.3684743,46.27082257,293.3938985,180.7442247,194.5389852
127272,0,103.3638061,50.84235488,111.9451392,118.7308467,56.53607057
93026,1.677096614,103.1948123,9.201085797,240.7848351,53.44194849,48.61135278
93255,0.073851275,103.1181807,75.64199375,295.1190852,196.6596061,177.3798235
92219,0,103.0878174,66.34494762,212.0077321,411.9311897,192.9145044
92472,0.527715892,103.0581157,59.01057738,362.4965504,196.8685527,193.9502843
89583,0.097646374,103.0499148,34.60801418,213.542554,158.9852961,116.4198756
92294,0,102.8456224,81.21219507,199.9858397,378.235388,191.5041745
127558,0.086321815,102.8320055,4.45393802,83.76690258,65.95644362,9.144532944
92081,0.048647417,102.7292575,54.91810585,179.7243644,168.920585,90.21715834
127269,0,102.719167,82.92285505,116.2260565,118.8096425,71.1800125
127716,0.737381324,102.5930526,0.690384918,250.3154325,204.8759936,130.9168781
127510,0.067229879,102.3799504,13.13649417,133.573211,79.86081568,22.41962682
91774,0.146047144,102.3755977,108.6624672,379.043263,469.4621201,145.4701372
92230,0,102.3677458,112.5126668,174.2728652,368.3738656,220.2003418
93251,0.060113599,102.3267672,146.4165783,390.0737161,267.1204503,473.3179281
91630,0.490732309,102.2572481,75.57705681,417.5703245,1065.601866,363.4288507
92615,1.468291415,102.2518572,62.10561498,440.2393927,268.0834242,197.4096185
92929,0.113116895,102.2009334,201.9639013,541.3372728,362.9646322,560.4056868
93031,1.222565405,102.1871133,7.748294673,265.5819372,46.52300803,46.10998426
92254,0.047166297,101.8382635,52.9461242,241.7158387,232.6647072,89.53104178
92664,0.146038147,101.761999,197.0072057,538.2481414,444.3134632,571.8683153
92893,4.503225631,101.7508783,24.34688926,249.8677158,144.748597,123.8762158
127560,0.139675362,101.7058508,9.134629356,114.9120744,87.64790031,18.33427284
92300,0,101.3787704,101.5139254,166.5791819,352.3677439,186.644029
93197,0.051497651,101.2987886,92.28054711,267.4549435,123.7879652,85.3253922
92404,0.202344578,101.2967971,47.06004214,306.503164,183.0732472,183.883366
92465,0.094084214,101.2210724,96.53012929,357.6178129,335.3414154,242.6929026
92609,1.059735172,101.1891591,35.40696409,369.0133984,189.2546201,145.0191744
92563,3.836507091,100.8111122,16.50081748,262.3686765,135.7492778,122.8640425
89467,0,100.4035417,105.6461745,223.0068668,263.3900277,80.6208727
93015,0.04746632,100.1852837,90.79892566,249.2744277,153.0118133,112.9649357
89604,0.514792,100.1233587,37.06131273,267.9402702,164.847622,135.6205218
89590,0.070447329,99.9794098,22.62184122,160.2725146,116.8785358,47.89285001
91841,0,99.55126866,90.15897665,239.2417094,222.9451503,92.73991855
157044,0.219613975,99.53224437,61.61502079,180.4389118,153.556621,82.59490163
92334,0.160579207,99.46595324,46.33664216,319.0388248,188.1201478,209.2724778
92097,0,99.40507855,53.32773568,244.5497267,222.9341921,99.14713579
93256,0.071907725,99.39053019,72.60800864,298.7159046,186.6497537,148.1428533
92213,0.765569903,99.31291984,34.0112691,299.4288457,158.9318637,195.074733
127273,0,99.30246866,42.13433436,110.6789227,116.1460698,53.92619026
92002,0.012561719,99.29503424,58.69186921,149.3727256,183.9982986,70.86851495
93134,0.049445582,99.20054196,98.66867719,265.3923311,135.7698172,103.4404584
92822,0,99.11315207,109.1735835,208.8854991,215.5049336,121.5487101
127291,0,98.89640079,85.62443812,160.3834109,139.2635633,85.16095784
92396,0.082553359,98.75621153,80.28366695,325.6069046,308.4570212,184.3084645
89605,0.705866977,98.73962507,41.66740074,327.1544673,176.9063194,153.6865294
92101,0.04526189,98.71020186,56.09919912,235.630655,215.9416892,82.4521537
92701,2.13063697,98.69219041,8.958760424,209.9083538,86.80833525,61.69221185
89597,0.066372047,98.36807134,17.89238136,135.9784263,93.24625549,30.93455829
127717,1.031832206,98.15469096,0.540171585,245.3008583,204.2881555,118.2979268
92326,0.069522976,98.02035759,70.87994285,290.8985853,279.7536943,162.8158275
92105,0.065952298,97.98789405,66.3873019,281.3134039,262.3238578,132.1404017
92139,0,97.96461235,69.94573174,213.0834992,450.7332257,193.7153442
92304,0,97.89333062,134.3775194,145.5197257,366.9690557,226.0589259
127509,0.084338862,97.79821108,11.94047357,108.0364642,60.81967132,18.09002249
92296,0,97.77255576,90.45238175,184.8010284,360.0966294,183.1406951
89571,0.074623631,97.73257144,34.12993007,187.5368266,148.8461908,105.4299516
91759,0,97.72556935,84.81170665,208.3567811,205.8034298,59.5298008
92679,1.615261608,97.63333698,52.05803439,343.0336947,250.3551452,192.739714
127268,0,97.4714863,110.4877461,103.797163,109.0009891,65.09110961
92635,2.788949527,97.3674234,13.1414823,242.8748818,120.9734694,97.29649838
97187,0.091955986,97.07315843,102.1464812,399.0742581,390.1020423,120.0756467
92179,0.056242247,96.91565796,59.51703939,255.5387466,239.4008305,105.3181306
92214,0.803193847,96.68428514,33.7169208,259.1029581,140.5074285,149.9109549
92611,1.25100891,96.67761642,43.45651244,377.9654993,220.1998198,162.9336794
93314,0.054900547,96.56458856,104.3575651,321.8226485,212.7892226,304.5150979
89550,0.049643261,96.55615587,50.25829035,169.4206681,141.4301995,88.53213777
127718,1.291584663,96.51463178,0.521475774,235.9771225,210.5238839,134.6941776
127274,0,96.37906095,37.75885575,106.730298,113.6700781,51.38662713
127719,1.281106368,96.35193403,0.735251264,258.098164,222.1298712,144.1665037
92696,0,96.24634043,152.0493535,219.990263,246.184018,172.6780394
92154,0.133700396,96.16916102,46.27382277,175.5182075,143.6708284,47.90666636
96681,0,96.06234587,1.213583251,61.01964988,64.0927661,27.48582464
93185,0.055251801,96.01058239,221.9845652,526.7562274,372.5649023,732.7096249
92256,0.070524586,95.97273548,70.85468953,290.7520012,277.3326027,141.3730863
92899,4.692016358,95.92854106,13.37517507,250.3968669,100.4871465,85.06199111
89580,0.071860468,95.86853581,27.22248263,159.7406513,126.4816364,63.38034377
91643,0.240286995,95.85886464,57.50569201,423.3655751,1270.358875,421.8879619
92634,0,95.69292163,176.7381036,241.2493016,291.2371448,248.6066578
91737,0.111184612,95.67576833,70.73584581,306.7607603,984.1456541,287.3890102
91903,0.061696855,95.64778584,81.45967925,244.7137133,221.990454,110.4052876
89563,0.05728673,95.57288412,39.60970604,211.3312098,152.0150999,131.7575878
92182,0.069299291,95.45705717,68.65197008,290.5748503,273.3658422,136.5381181
96663,0,95.39908632,1.145651584,70.56744442,66.15911052,22.15097838
92579,1.501380315,95.36908363,8.332771585,154.9106468,78.74808518,44.23791598
92440,0.971867868,95.21895803,12.73544829,156.8445753,98.09033604,42.2702435
127732,2.267372522,95.19268105,0.53311081,314.2615436,264.269846,191.4175142
89573,0.080654584,94.99238588,35.81169312,208.7232604,153.6655989,124.4192153
92505,1.439076173,94.93262855,10.39305858,179.9937292,93.22027045,60.5321182
127755,1.458312082,94.87390112,0.446139628,212.9076789,175.2808404,110.173702
92882,2.519897678,94.82331219,38.0194793,223.5326657,165.4965941,138.3166281
91626,0.378773748,94.80943771,86.04390233,404.8044614,870.7736664,309.3994764
96664,0,94.75007075,0.975620407,57.91417362,60.08286985,22.38956696
89612,0.882497149,94.68766225,31.84106889,309.9123678,163.2271151,129.2906634
93260,0.050726858,94.60499584,70.74652998,237.9751136,110.4643589,83.11103981
93122,0.074554501,94.49995802,210.488294,538.3440584,377.5529485,655.1132641
92286,1.135823752,94.44165504,29.81800681,272.1631814,146.6315912,166.2979996
89574,0.134765993,94.14433637,39.14523922,241.0940531,157.1315798,149.2120559
92357,1.484074887,94.13918995,27.96900136,274.4307932,158.183013,166.9183485
89617,0.594212799,93.94623198,28.1797591,192.3033823,133.7403723,79.4789976
92638,2.18753408,93.90939174,11.14063659,212.3625381,99.76718477,77.00250359
89496,0.01372875,93.83992231,107.8312202,219.3560722,254.7794129,137.2655728
92255,0.056968234,93.8174494,60.45929253,251.4552851,242.3158581,112.8183013
91941,0.066302653,93.77272369,83.80561539,327.2571321,312.6041955,118.5751932
92079,0.105983748,93.74409539,49.13284865,165.9197931,141.7220824,66.45485728
96680,0,93.54441091,1.858558892,65.14456478,73.95116399,22.31717022
91982,0.135671646,93.47569772,61.96174385,255.7821389,178.769922,112.9802773
96679,0,93.46197113,1.582422332,72.42360395,88.61783853,23.66822663
93257,0.06769329,93.45393969,78.75194766,311.8326149,167.7831965,127.1736516
92027,0.061208821,93.3790082,67.5140072,268.7202409,255.7961181,113.8150504
92324,0.056336595,93.2973482,60.46879612,245.5164923,248.0448744,134.6282178
92862,0.140764017,93.28677059,189.6466117,518.9956028,330.9089444,505.1239567
92896,4.526683991,93.20118542,17.53621242,244.054808,117.8635067,101.9442263
127421,0,93.05894736,70.90856026,142.214034,185.0553105,65.44186455
93313,0.050969612,93.02333483,129.4057553,363.3697585,232.4944768,399.5533798
92532,0.099373338,92.89536698,123.9472489,351.7019717,327.320519,271.9020581
89572,0.07035448,92.83383643,32.55418463,167.8603302,134.428248,87.18394151
92816,2.026368486,92.80244445,39.82300518,253.5298999,195.0658023,165.0250495
89465,0.025103979,92.68540545,51.20662261,133.1359951,120.4780263,78.66256014
92575,1.664458091,92.63790093,9.451405089,177.6256093,85.71069786,66.46434945
93198,0.044835357,92.60496135,106.0103264,261.771977,109.9618822,76.90768807
127537,0.070025161,92.47397941,4.46847446,78.83472699,56.64630291,8.606682137
93186,0.063258322,92.36922732,211.1014724,496.941634,355.6225454,673.2848245
93033,1.05544792,92.35151879,5.742448587,216.1444707,40.66641518,41.05953021
127302,0,92.3024481,44.1497235,121.9203794,126.2631116,48.66893033
92841,1.340356317,92.13385001,5.860401359,166.7042307,43.94279068,25.21558992
92954,0.041427861,92.03156785,100.3202569,233.7661404,158.4008008,101.4760446
127753,1.575172898,91.92028798,0.911055059,209.3522434,199.2175612,113.7203199
92746,1.694978177,91.8010089,40.71398575,280.9609987,232.2095311,176.3215506
91820,0.089514378,91.75829028,90.05547205,333.1649438,853.3874628,249.24381
92906,1.003925631,91.68357072,5.5162674,170.6317117,47.34764159,26.99445406
92103,0.054127886,91.67003874,58.94964665,244.7670001,232.4324582,100.4660638
89561,0.064218776,91.61445225,39.74117351,173.2871264,134.7662667,98.54115534
92095,0,91.44470539,63.6207476,250.9533734,233.193259,119.5072208
92221,0,91.41066026,74.35789953,195.9354213,384.2541431,183.0524632
92502,0,91.36112597,162.3173474,198.6217188,372.0746091,239.8971601
93058,0.087489447,91.31895497,201.0951271,521.4191709,374.599791,602.5382738
91556,0.274493582,91.3151552,59.60575054,389.8350102,1019.051604,362.7962215
92993,0.100423445,91.27102168,192.8616112,524.4378078,360.4965103,581.5914916
92252,0.012388551,91.18205468,44.35566342,207.3037687,191.3750256,74.43924689
93071,0.045125834,91.08926226,92.5879113,241.9421253,134.2992114,100.8933801
127290,0.012742826,91.0052418,67.28305577,152.8383036,112.9008217,80.32297926
92640,1.926601947,90.9607298,9.362539153,182.0847681,82.45951925,61.12430759
93259,0.056312485,90.78523012,67.48973979,254.9864487,123.8892195,92.72344842
89452,0.018348066,90.60988087,47.59240401,127.5973836,134.125552,86.39346097
91623,0.288923058,90.37091237,86.0854993,389.0093687,702.9775428,280.7428707
91773,0.126099706,90.32605805,101.0190147,383.2922065,412.9394158,128.7688409
127754,1.701401346,90.278474,0.586198355,212.3323032,177.7878862,114.8634797
127400,0.146016122,90.04865944,56.55075698,154.4113925,119.3824943,66.38835733
92565,2.622273045,90.04489839,13.1816669,223.3127096,119.0109174,91.46249465
92060,0.363496221,89.92324793,50.74340721,268.3320139,165.1093418,128.0659001
92499,3.975689434,89.86459986,16.8790857,232.6585817,129.4007995,109.0584181
127499,0.066633459,89.84277288,16.30599047,101.1268924,72.60153978,26.20997678
92152,0.147384861,89.7185604,38.34346478,157.4358264,111.9921591,34.81461958
92796,0.133701202,89.69821901,182.7034773,496.9657759,330.8952551,474.6877353
92674,1.343690666,89.64550203,29.87386593,307.9111075,200.939601,136.1160419
93249,0.048125425,89.59604156,202.9630901,464.8415928,341.4406968,715.0010216
127696,0.646664663,89.51310849,0.448776129,193.5364223,172.3781832,79.27579395
92598,0.106116606,89.42373997,178.5527521,404.0162986,365.6575664,409.8014885
91697,0.151887703,89.31625839,82.60371329,314.0281834,425.7224765,142.9741149
92083,0.028726789,89.23193059,58.86233902,173.4863571,161.9368444,70.25140765
127267,0,89.16359767,88.0229173,103.2592881,108.3839021,64.06305368
92438,1.204788988,89.09086841,12.73891159,180.7625637,105.8590378,58.07341139
92703,2.776965943,88.82499531,7.301941233,187.4273736,72.60630574,43.78873665
97186,0.058346644,88.81179986,89.51555109,345.4097991,322.123692,131.8714156
92676,1.446318039,88.7490893,37.02587294,311.8232548,213.3516264,152.1123349
97183,0.051149752,88.74738452,94.90720184,322.9356912,321.8927207,135.9366941
91839,0,88.54786053,87.71182316,242.8659173,195.7411198,84.65184651
92571,1.989208693,88.22684463,11.56832684,199.6513378,101.3364736,76.22443743
92004,0,88.10302942,63.19348915,153.984311,175.7222261,72.40935655
92156,0.093013712,88.00840404,59.97894089,167.3992334,163.809077,57.80082594
91620,0.228356266,87.9669247,85.27423818,350.2525833,589.8233449,241.2010276
92020,0,87.78287746,55.78330713,235.3871265,206.4129327,91.06819009
92138,0.551891551,87.52622944,42.0664072,230.6850511,142.1357289,117.3053325
92395,0.066321323,87.52119986,70.12844345,256.3049664,261.0233505,159.8056838
92136,0.53640214,87.45769682,40.17314786,259.8018717,149.7821689,141.67364
92775,2.992483122,87.38370281,6.533566894,171.1875789,56.37748826,32.36468357
127744,1.885282047,87.34900051,0.439090245,279.6497896,235.1690104,141.4197319
92741,2.089435081,87.29121206,26.11446368,272.5133155,219.0990754,128.5691676
127276,0,87.08769303,33.22325378,93.51647145,101.7698993,39.042975
93258,0.062050335,87.07427988,73.83019505,293.2194407,142.8205384,110.0187822
157042,0.638757496,86.88064276,45.95638146,130.1883217,106.0625207,47.14398067
89570,0.067244062,86.83837348,31.46267111,152.3921262,119.4502159,75.37461567
89589,0.065617195,86.81458242,21.55128548,126.7763303,93.47071944,37.33610181
93250,0.053889397,86.53499945,180.407179,431.8097265,305.9901189,605.9313161
92668,0.837777919,86.42405512,25.4068015,231.0699206,146.4654589,95.04633794
91617,0.186837702,86.366689,78.34413482,298.0203738,490.6482284,189.1377832
92663,0.13134525,86.33998846,192.3828242,465.3391198,393.9784152,591.4787132
91987,0.0584759,86.33610163,117.1697962,309.2296487,623.4114598,218.3398409
97182,0.044933801,86.2648253,91.30901176,299.3974323,275.2409532,129.7627139
92022,0.043197402,86.17764888,61.52507137,227.4350985,207.4696852,82.3845624
127420,0.012687261,86.16724242,70.68419776,141.6466121,169.5119006,65.33176515
92730,0.130379433,86.16340162,187.0400062,494.118946,377.2205147,508.8538864
92226,0.336281744,86.13818375,31.08084454,138.7021045,72.29220824,32.78985737
127738,0.408247167,86.09755833,2.050095825,184.1405761,240.2439444,105.0584988
93261,0.045521662,85.97116022,83.13430395,229.5813758,97.68518981,70.96066286
93017,0.028532562,85.96808401,102.9764845,234.5972094,132.2005407,93.49036892
92503,1.77513678,85.9065685,12.14269013,194.0903758,102.0731563,72.99482128
92325,0.046797265,85.84190871,52.35285583,222.6492902,231.8543754,94.30713675
127520,0.05983801,85.6657673,6.434718905,82.8270608,49.790044,11.5789249
91921,0,85.45882829,82.69447916,239.2498984,197.1190205,123.4788527
92515,0.997601263,85.35086263,9.149411275,130.0294957,69.76589259,30.45379195
92435,1.536476089,85.20797822,14.58840925,196.2497705,110.4738936,74.72534175
92464,0.075004614,85.11414887,80.56573717,283.4561826,270.0176299,189.7474943
157043,0.492863278,85.10109756,55.6926742,178.099925,131.9339439,63.35360638
92891,0,85.09135234,105.2931494,216.5327564,175.3070575,100.9339678
92227,0,85.09103836,94.07078924,167.266937,342.8720577,171.866991
92671,1.246934,85.08810608,26.19252098,290.8709355,165.1612714,117.4957866
92928,0.0880064,84.99560064,223.3275921,554.8136153,332.3476691,546.8688287
92394,0.054335961,84.96807765,59.87786612,215.574327,228.8295301,135.3467924
92065,0,84.88525268,84.06838384,221.5683665,481.0626492,190.8660907
97184,0.0821791,84.83438685,95.83342877,355.1592987,359.6336159,120.8418734
127470,0.124358969,84.8060562,47.12618074,149.6949501,124.4225645,74.00294076
92000,0.014345026,84.7941981,56.03840624,141.060553,145.5020292,59.23097872
89482,0.01185017,84.68902677,124.3794952,191.776294,265.2444778,106.2750002
92643,2.036197265,84.58879631,7.973279019,157.5077067,72.41462086,42.84992191
91937,0.055754368,84.58320477,71.43290565,274.9421942,257.2440874,103.1900284
97185,0.050206894,84.55548282,79.13622219,291.6463549,265.2845982,115.7626128
92025,0.051058179,84.54063902,61.16358978,236.4092023,222.2164907,91.0804666
92216,0.841771931,84.48016104,33.11831136,207.8409337,127.4852028,113.4558393
127752,0.962257442,84.47273556,1.648504897,190.1343472,207.4310293,97.0734217
127247,0,84.4272518,67.60186383,93.51319575,94.10478549,52.44452991
93372,0.046676095,84.35003079,98.88615756,291.3620644,178.8063717,253.0288544
92433,2.153872751,84.26328893,15.7514361,198.9811479,115.0278407,81.6644284
89454,0,84.21488592,68.51581042,160.9424954,170.6252693,62.37316133
91552,0.294277601,84.20642189,58.57017653,358.9241505,914.2950972,338.048953
92359,1.6093342,84.18292652,25.09276053,229.4172728,135.1901473,122.4291728
91906,0.072028569,84.07165287,101.2048977,336.6116896,730.7832669,226.5867527
92173,0,84.03941011,44.34100458,210.9441555,192.4461354,76.48094838
127697,0.727845301,84.02079774,0.454781876,179.5414502,163.1126699,79.86598413
92762,0,83.90519761,131.3659046,204.1128982,215.1189337,136.7806331
92223,0,83.86214869,82.37178746,177.1318287,362.3939667,188.7433936
92501,2.413977654,83.8129322,13.80110994,208.7609858,115.205959,85.47877179
92957,2.785472207,83.73858107,12.62810289,206.5916821,79.67209703,68.78749038
91646,0.174565728,83.56462552,57.24683051,364.9552675,1131.494779,356.4605897
92743,1.659978431,83.46466799,31.36080021,265.6235546,209.4220217,145.5400274
92430,2.623314674,83.3093567,18.10816474,212.4876852,121.3635441,101.8109668
92064,0.410215804,83.29630916,51.09876629,219.9862848,147.7113489,93.92497163
92092,0,83.21186766,73.57778893,284.6768172,226.6389036,144.5983506
92370,0,83.20245333,147.0490874,166.1063302,411.8100115,200.8486123
91843,0,83.03846714,88.17492924,232.7374649,216.5066207,88.42468508
93316,0.059777681,82.90325011,84.41757241,272.071209,173.329983,177.233098
93135,0.04204962,82.76706757,94.22003807,231.6007336,118.1523534,86.66548768
93262,0.028932424,82.67694732,82.05833561,209.3630733,85.54376433,58.26476826
92580,1.261818295,82.66173106,7.555309466,129.0732188,64.21299493,30.3637529
91757,0,82.61826398,83.67700588,208.1753892,169.8985684,55.61493837
93095,1.281220579,82.53783207,8.091889449,210.2843579,42.09495805,38.69691967
127441,0.580566041,82.52772745,51.65943398,134.2855742,112.9690985,56.44500709
92813,1.692826121,82.48501475,32.03560131,244.3422204,192.1382812,149.2255442
89546,0.263314004,82.30378468,66.59584547,101.642267,118.4942114,21.57058842
91930,0,82.28240708,58.20112951,227.7143074,195.3060915,87.14673213
93073,0,82.28072915,98.46586869,230.9502851,117.092682,85.01524482
92062,0.401557344,82.23736996,49.23324707,257.9941155,160.8751318,111.0597845
93138,0,82.17129791,125.5761996,225.8945416,109.9004678,107.6633263
127250,0,82.16816885,36.60671674,82.94678925,90.66826119,42.93015883
127248,0,81.99738033,64.10752612,86.88116415,105.9501052,48.37203539
92288,1.196719428,81.75944834,28.09327809,221.2789559,130.3741461,118.843353
92949,4.2131668,81.69447487,29.7816342,199.8562824,137.0114433,106.173776
127422,0,81.56508144,75.97095455,147.3337339,187.8982262,83.92216183
91905,0.066483958,81.50876165,74.86408106,202.0434616,177.2218679,88.81717326
92140,0.591478567,80.96383176,42.62375817,197.9195429,123.9520722,94.86028934
92011,0,80.94527584,79.07720939,219.3782606,198.6382971,114.5714952
89464,0.02762215,80.69125616,46.63373201,116.7526526,94.20512302,62.36690297
91559,0.231431067,80.6762194,71.55333712,399.0279556,1019.938526,343.779561
93317,0.060103165,80.64417932,76.10372738,260.5168766,167.430301,149.6946386
91984,0.207009014,80.62500947,57.73120366,219.8972427,158.1468539,95.09318046
93074,0,80.24759052,106.6783554,219.760695,114.8879504,87.28246717
93076,0,80.15003282,110.3683506,211.9891445,105.9681992,87.19994109
92698,0,79.93923405,139.6093639,211.2678625,224.3646096,149.0211906
93137,0,79.91755898,126.8936917,229.5891896,125.587929,86.20805107
91694,0.131298963,79.8288356,96.25161609,329.4273252,406.1549293,160.2555207
96694,0,79.74915244,2.129082765,74.07249435,79.61058477,27.91191263
96662,0,79.74719692,1.262558097,76.275022,66.66217739,23.2832934
92159,0.06350252,79.70990264,61.02465718,167.8797581,161.1052141,58.631206
89557,0.053678765,79.64089307,38.27969436,132.6981304,116.153604,69.46661503
89588,0.07098037,79.27759289,21.60740264,100.9560241,79.20092693,33.8005409
127579,0.106111486,79.27618453,4.59326855,79.65415309,63.46024054,10.49956965
96678,0,79.19403268,1.935947648,69.88813004,77.33024251,28.13451797
92861,0.122035483,79.09843223,196.7651258,516.8837339,325.4294774,497.6391581
92951,3.739104981,78.90736666,23.0465592,191.8987052,119.5411712,95.76328137
92006,0,78.8695167,72.45551473,155.2080527,167.5646951,76.5358901
92085,0,78.84061042,67.20756444,163.4283474,164.8883142,64.72072971
92573,0,78.69121064,169.6854768,220.5717975,349.0084378,240.8656511
92531,0.081209883,78.66474833,101.5898317,301.5874026,272.8882638,228.1040155
89621,0.690959292,78.66124173,20.20688562,168.3391831,131.5315386,64.10477974
93312,0.046553448,78.64495872,160.4305715,382.7572041,265.4033338,511.5640348
89442,0.014071073,78.60480543,50.72347801,119.5509928,98.96873148,71.80146386
92242,0,78.47065204,45.13734408,186.1067055,137.0686468,61.02286429
91738,0.087704575,78.42367944,82.43496761,283.7805063,804.168942,221.2099894
96695,0,78.3466686,1.854970954,63.44679585,71.57733918,23.26977858
89468,0,78.32302852,106.5218329,185.4827343,253.3777567,87.33598753
91935,0.047373944,78.31719075,66.45521873,241.6365449,217.6512299,86.97911505
93096,1.142257029,78.3025638,6.652675076,207.2256628,38.78460793,35.79823697
92879,1.866765751,78.26615227,30.32781179,208.0484489,152.3000247,123.1162593
92810,1.703799582,78.26084163,26.40923353,238.5755797,190.3542801,129.617957
92149,0.259443886,78.17664459,34.78402214,130.4143712,75.49188178,31.42939495
92738,2.332304878,78.16847047,23.00634835,269.9079106,174.2176956,107.071547
96677,0,78.06414786,2.076082104,69.28533865,68.22359664,30.14117386
92234,0.08604806,78.01614521,51.78791245,151.7613547,138.3370388,40.5337884
