STR,HLBct12,HLBct13,HLBct14,HLBct15,HLBct16,HLBct17,Treect12,Treect13,Treect14,Treect15,Treect16,Treect17,ACPct12,ACPct13,ACPct14,ACPct15,ACPct16,ACPct17,HLB_FRisk
92211,0,0,0,0,0,0.337646483,0,0.024283159,0,0.055201718,0.725426159,0.483487041,0,0.27557028,0.029644168,1.738158007,0.570344562,1.342737328,5.582498905
92556,0,0,0,0,0,0.17888434,0,0.277074995,0,0.042499779,0.125082863,0.526616967,0,0.51163934,0.082384179,2.572499754,0.174852596,1.086867268,5.57840208
127737,0,0,0,0,0,0,0,0,0,0.072359039,0,0.020661806,0,0,0,1.716195758,2.059114541,1.705063139,5.573394283
127342,0,0,0,0,0,0.20224954,0,0,0,0.012886179,0.198799281,0.353491966,0,0.070234583,0,0.718487009,1.192742933,2.819613842,5.568505334
92543,0,0,0,0,0,0.444060871,0,0.022725368,0,0.107624763,0.120715083,0.734380465,0,0.185447583,0.12774583,2.677501088,0.284708493,0.857851298,5.562760843
127406,0,0,0,0,0,0.059164231,0,0,0,0,0.36574946,0.580479148,0,0.117928744,0,1.151210322,1.257257624,2.029354686,5.561144215
127346,0,0,0,0,0,0.720991318,0,0,0,0.030872327,0.326137966,0.394829322,0,0.065979767,0,0.939023838,0.732904902,2.341253016,5.551992455
127366,0,0,0,0,0,0.28070209,0,0,0,0.015206774,0.313772946,0.528315171,0,0.102010458,0,0.912000169,0.785106401,2.609788485,5.546902494
127365,0,0,0,0,0,0.223179655,0,0,0,0.012750796,0.229894459,0.477924644,0,0.096820525,0,0.948335695,0.819096207,2.732114225,5.540116205
92363,0,0,0,0,0,0.896811873,0,0.93392086,0,0.083553065,0.029740667,0.165706848,0,0.047681648,0,1.004467217,1.023105644,1.350008866,5.534996688
127344,0,0,0,0,0,0.329928573,0,0,0,0.018827539,0.332492951,0.415764084,0,0.063731268,0,0.814847387,0.670480824,2.88646012,5.532532746
92573,0,0,0,0,0,0,0,0.137213292,0.01262293,0.167879008,0.049441133,0.121484221,0,0.037572573,0,1.543024337,1.772603449,1.665974528,5.507815471
127444,0,0,0,0,0,0,0,0,0,0,0.656798431,1.003543467,0,0.481012831,0,0.913838283,0.697707929,1.752425013,5.505325955
91164,0,0,0,0.345508482,0.48090792,0.960510449,0,0.025820035,0,0.64289203,0.500441022,0.807248573,0,0,0.041273612,0.352034119,0.751901994,0.591457501,5.499995737
127959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760287407,1.378760664,1.458064009,1.895039654,5.492151735
92755,0,0,0,0,0,0.122966051,0,0.133310053,0,0.025646187,0.091469732,0.467156901,0,0.226297753,0.08898862,2.386391857,0.077881839,1.868626011,5.488735005
127740,0,0,0,0,0,0,0,0,0,0.17178479,0,0.047679909,0,0,0,2.456728089,2.250254186,0.55887474,5.485321714
91326,0,0,0,0.336243408,0.461726387,0.886158334,0,0.023580131,0,0.690251524,0.512376604,0.628010144,0,0,0.12962955,0.294108392,0.998722744,0.505855059,5.466662277
93402,0,0,0,0,0,1.667920559,0,0,0.105317113,0.070253403,0.333968145,1.01763129,0,0,0.854604876,0.659440153,0.051628801,0.701767294,5.462531634
92491,0,0,0,0,0,0.245889857,0,0.097786383,0,0.069513514,0.170834654,0.6519683,0,0.332527526,0.087554929,2.302325152,0.272735623,1.226905557,5.458041495
92422,0,0,0,0,0,0.277290646,0,0.06259012,0,0.067789487,0.253373774,0.627290333,0,0.389323774,0.06356886,1.953883887,0.477011671,1.284461409,5.45658396
97183,0.030424157,0,0,0.038195819,0.030216592,0,0.109260723,0.296572539,0.48824346,0.242055385,0.2155389,0.071547172,0,0.07439417,0.124733218,1.730242363,1.335056243,0.645334269,5.43181501
92627,0,0,0,0,0,0.137368175,0,0.508080379,0,0.028502763,0.095930717,0.719772762,0,0.354653137,0.065473025,2.416549439,0.106696029,0.995482678,5.428509106
92502,0,0,0,0,0,0,0,0.219291221,0,0.085701154,0.038898748,0.107553092,0,0.037082093,0,1.716335036,1.593650084,1.624774956,5.423286385
92105,0.041144249,0,0,0.040602356,0.040874702,0.026305696,0.159561723,0.415665536,0.664505906,0.112926583,0.260259703,0.299297446,0,0.171163099,0.158863141,1.395888595,0.80962974,0.809339269,5.406027744
92849,0,0,0,0,0,1.087673905,0.042417094,0,0,0.018517015,0.043732041,1.252411421,0,0,0.030254278,1.803489084,0.391331623,0.704055075,5.373881538
92752,0,0,0,0,0,0.151694211,0,0.069472628,0,0.035891779,0.14894936,0.572103829,0,0.180195163,0.2528077,2.866388336,0.10593833,0.980862672,5.364304008
91406,0,0,0,0.332784019,0.455270492,0.687836032,0,0.021782931,0,0.766473558,0.613268215,0.571390129,0,0,0.106548848,0.334375084,1.03454367,0.439929211,5.364202187
127322,0,0,0,0,0,0.327207187,0,0,0,0.023284821,0.246024807,0.300323805,0,0.052846593,0,1.268413077,0.605643932,2.532748692,5.356492914
91941,0.040260461,0,0,0.047066959,0.039950671,0,0.144172503,0.391571634,0.646475892,0.153608241,0.266763183,0.10225967,0,0.118845652,0.160960925,1.569106926,1.153520076,0.520731123,5.355293915
91970,0,0,0,0,0,0.578353897,0,0,0,0.059021079,0.191101906,0.677231864,0,0.17624197,0,0.988975669,0.55248216,2.127804712,5.351213258
92500,0,0,0,0,0,0,0,0.286829684,0,0.093032892,0.048461503,0.157452139,0,0.044078095,0,1.612899679,1.35600893,1.751651026,5.350413949
92721,0,0,0,0,0,1.675630897,0.053838577,0,0,0.016249607,0.06946667,1.746852227,0,0.015651942,0.012520319,0.443998221,0.190351033,1.112858298,5.337417792
92324,0.035799089,0,0,0.029821971,0.035670569,0.082763341,0.159842451,0.369982828,0.583587654,0.081062515,0.252760002,0.487746236,0,0.145787401,0.13711417,1.061766235,1.203170378,0.640674499,5.307549339
92754,0,0,0,0,0,0.137105508,0,0.101596296,0,0.030684437,0.118756914,0.540767342,0,0.213253729,0.141147788,2.700320559,0.107598329,1.216167228,5.30739813
127928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353199393,1.245670643,1.601042794,2.098805026,5.298717856
127724,0,0,0,0,0,0,0,0,0,0.08384273,0,0.021390321,0,0,0,1.672630246,1.986518326,1.519223007,5.283604631
92592,0.023517371,0,0,0,0.023505721,1.087726687,0.089839606,0.171940784,0.215064077,0.026310331,0.085137869,1.629229256,0,0.055985346,0.049316118,0.498083408,0.28823907,1.037995189,5.281890833
127738,0,0,0,0,0,0,0,0,0,0.096402935,0,0.026169241,0,0,0,1.625039247,2.631049026,0.90199105,5.280651499
92191,0,0,0,0,0,0.408051122,0,0,0,0.01707958,0.143234597,0.969470054,0,0.408748505,0.023511998,1.152498859,0.689698937,1.433446497,5.245740149
92013,0,0,0,0,0,0,0.024103326,0,0,0.883308208,0.158185902,0.061297464,0,0.068528111,0,3.054385721,0.123473159,0.857842381,5.231124272
92948,0,0,0,0,0.1649758,0.077342021,0,0,0.01863187,0.189885041,0.324888898,1.195455058,0,0.249403894,0,1.255600485,0.54083036,1.200248092,5.21726152
127744,0,0,0,0,0,0,0,0,0,0.104716568,0.023284821,0.193025121,0,0,0,3.348988946,0.820800769,0.724720705,5.21553693
127404,0,0,0,0,0,0.024855945,0,0,0,0,0.722090605,0.639215747,0,0.163439727,0,0.704952973,1.065461046,1.893510688,5.213526731
92472,0,0,0,0,0,0.564403785,0,0.014461596,0,0.049834715,0.118656462,0.895566992,0,0.258517063,0.093654864,1.697183711,0.580977722,0.915782219,5.189039128
92462,0.032665227,0,0,0.025477687,0.032613696,0.336125015,0.155462219,0.343145684,0.535176089,0.031323947,0.206056973,1.005594741,0,0.090574923,0.125753015,0.834202091,0.605039499,0.822546282,5.181757088
91814,0,0,0,0,0,0.34804085,0,0,0,0.113932266,0.196663962,0.380142758,0,0.088097757,0,0.730642822,0.733107304,2.587290599,5.177918317
92371,0,0,0,0,0,0,0,0.126787564,0,0.037121241,0.0184903,0.046091865,0,0,0,1.793925035,2.259150452,0.888024175,5.169590632
93486,0,0,0,0,0,2.066484001,0,0,0.184366151,0.100590457,0.303279305,0.747951674,0,0,0.488218308,0.689969065,0.041008165,0.534395227,5.156262352
93592,0,0,0,0,0,2.359612533,0,0,0.108274623,0.118712169,0.501817844,0.361959308,0,0,0.681895885,0.657424808,0.040957111,0.320104341,5.150758623
93555,0,0,0,0,0,1.599740196,0,0,0.164776717,0.143883646,0.916340959,0.17396229,0,0,0.541050563,1.404337472,0.029296419,0.175357765,5.148746028
128956,0,0,0,0,0,0,0,0,0,0.099246706,0.126506313,0.38778521,0,0,2.615997366,1.913195082,0,0,5.142730676
127716,0,0,0,0,0,0,0,0,0,1.18491738,0.012639946,0.083055469,0,0,0,2.444871999,1.048908881,0.367630763,5.142024437
92366,0,0,0,0,0,0,0,1.419150066,0,0.059634416,0.027492697,0.108266552,0,0.040255384,0,0.992706782,1.133973159,1.358622569,5.140101624
92355,0,0,0,0,0,0.233165611,0,0.046378655,0,0.053391589,0.526696862,0.43436666,0,0.458638887,0.041294375,1.5364911,0.666922502,1.134673461,5.132019702
93130,0,0,0,0,0.331172332,0.092515318,0,0,0.012662253,0.198903273,0.608604657,0.943452061,0,0.354604942,0,1.318511277,0.518158856,0.745131176,5.123716145
127962,0,0,0,0,0,0,0,0,0,0.011998002,0,0,0,0,0.207243724,1.106091817,1.763941363,2.030951056,5.120225962
127405,0,0,0,0,0,0.029449046,0,0,0,0,0.493493678,0.570522474,0,0.139293488,0,0.908546196,1.222403038,1.755975575,5.119683495
92439,0,0,0,0,0,0,0,0.120953229,0,0.05233149,0.021510613,0.051394837,0,0,0,1.910214125,1.581466844,1.362417414,5.100288551
93108,0,0,0,0,0,1.983231654,0.015924313,0,0.045799023,0.03060213,0.061253088,1.468203725,0,0,0.108989414,0.399328109,0.082766033,0.894342034,5.090439523
93044,0,0,0,0,0,1.959070244,0.030698051,0,0.041472688,0.027780671,0.054760237,1.489906519,0,0,0.067552919,0.405568332,0.098269855,0.903626813,5.07870633
127325,0,0,0,0,0,0.317897348,0,0,0,0.059901641,0.169871536,0.255969752,0,0.048914606,0,0.649432493,0.865880294,2.704868963,5.072736632
127743,0,0,0,0,0,0,0,0,0,0.141676573,0.018560867,0.170417535,0,0,0,3.268920788,0.921125189,0.550172398,5.07087335
89778,0,0,0,0,0,0,0,0,0,0,0.922121313,0.196120698,0,0.052108667,0,2.387817122,0.411303674,1.0979872,5.067458675
91689,0.029258765,0,0,0.039230177,0.029063895,0,0.105526761,0.285139537,0.46893389,0.369918027,0.206722562,0.07227953,0,0.060809876,0.122502049,1.992268443,0.855367423,0.426986161,5.064007094
92129,0,0,0,0,0,0.582103075,0,0.016789214,0,0.061285996,0.282077031,0.739226881,0,0.172158723,0.025661028,1.521820775,0.393826497,1.265871182,5.060820401
127991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190864189,1.462454457,2.09045283,1.315651168,5.059422644
91528,0.025185831,0,0,0.037048625,0.048514301,0.314730069,0.091285839,0.223421992,0.357652036,0.218521337,0.327296562,0.471519819,0,0.043090719,0.074213409,1.361228688,0.970863167,0.490638946,5.05521134
127961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436167385,1.310413538,1.556628321,1.744084424,5.047293667
92370,0,0,0,0,0,0,0,0.214381425,0,0.039052364,0.021402608,0.055490157,0,0,0,1.26776807,2.470195123,0.978607699,5.046897447
92693,0,0,0,0,0,0,0,0.148484102,0,0.020491662,0.078793462,0.661373774,0,0.231989171,0.048451238,2.813992093,0.083409748,0.934541792,5.021527041
92817,0,0,0,0,0.102001173,0.05572782,0,0.037631347,0.0200941,0.145533142,0.326573307,0.479973058,0,0.13650561,0,1.949381817,0.978824019,0.786417309,5.018662701
89574,0,0,0,0,0,0.528999134,0,0,0,0.024910319,0.117740565,0.932111591,0,0.423251453,0.063336476,1.188989288,0.689668921,1.042257348,5.011265095
127425,0,0,0,0,0,0,0,0,0,0,0.527835863,0.819052543,0,0.435346109,0,0.467416163,1.335395513,1.425308595,5.010354787
97182,0.026857145,0,0,0.032140303,0.02669033,0,0.096039922,0.262459221,0.431739406,0.20882648,0.185993224,0.074132655,0,0.072716957,0.108799825,1.496549167,1.059359599,0.912182492,4.994486726
92634,0,0,0,0,0,0,0,0.101025226,0.014771627,0.17203448,0.094865217,0.206434197,0,0.057050665,0,2.07293972,1.198833362,1.0747418,4.992696294
91168,0,0,0,0.327001497,0.453780134,0.903334685,0,0.024080998,0,0.602498754,0.46843728,0.732603252,0,0,0.055391571,0.327752157,0.628097282,0.465707347,4.988684956
91492,0,0,0,0.318729477,0.365766241,0.589821632,0,0.019100466,0,1.012705214,0.56081267,0.431571141,0,0,0.073142051,0.32731188,0.884930146,0.386235926,4.970126844
127739,0,0,0,0,0,0,0,0,0,0.130799604,0,0.034453115,0,0,0,1.856127736,2.328922314,0.618995434,4.969298204
127341,0,0,0,0,0,0.059806947,0,0,0,0,0.200695342,0.267419016,0,0.067485736,0,0.694330782,0.827976376,2.848920018,4.966634217
97185,0.030255116,0,0,0.035208645,0.030059816,0,0.108046125,0.295457355,0.486546337,0.16812138,0.205207134,0.080777822,0,0.09064643,0.121496152,1.439931163,1.345413862,0.520546812,4.957714147
128293,0,0,0,0,0,0,0,0,0.032240948,0,0.013041808,0.18762523,0,0,3.797138974,0.660153046,0.24360321,0.018360051,4.952163265
92759,0,0,0,0,0,0.046851181,0,0.050601038,0.018983442,0.127976399,0.494044837,0.327082517,0,0.10097019,0,1.807545852,1.124572577,0.852241298,4.95086933
92053,0,0,0,0,0,0.626874835,0,0.013092974,0,0.059623204,0.193096237,0.749188351,0,0.175130774,0.021059924,1.165966472,0.438308923,1.508423214,4.950764908
89479,0,0,0,0,0,0.30502869,0,0,0,0.177637155,0.183374947,0.308918691,0,0.073902255,0,0.77038466,0.803741012,2.326247983,4.949235392
92394,0.034625075,0,0,0.027750628,0.034533678,0.094943001,0.159021816,0.360714913,0.565965603,0.060444334,0.226349686,0.736577242,0,0.113892559,0.132844117,0.960551209,0.804635448,0.635775018,4.948624327
91743,0,0,0,0.325862437,0.371752291,0.604154141,0,0.047859944,0,0.66289608,0.377148941,0.430748054,0,0,0.029729466,0.525342908,1.016691217,0.554240243,4.946425721
91892,0,0,0,0,0,0.402853698,0,0,0,0.08069279,0.201632114,0.45738521,0,0.105465798,0,0.795811615,0.603530434,2.2811033,4.928474959
128218,0,0,0,0,0,0,0,0,0.030400622,0,0,0.193362009,0,0,3.206495498,1.057849416,0.424143987,0.013008792,4.925260324
92558,0,0,0,0,0,0.151859274,0,0.250910376,0,0.031401561,0.112915622,0.483040791,0,0.839110376,0.059229107,1.997304728,0.146432774,0.840754434,4.912959043
127321,0,0,0,0,0,0.262438027,0,0,0,0.018587748,0.230207586,0.299681905,0,0.051482895,0,0.934597779,0.598113643,2.505599455,4.900709038
127460,0,0,0,0,0,0.165279308,0,0,0,0,0.502480256,0.738364029,0,0.189023915,0.015263514,1.402172418,0.545115416,1.336876856,4.894575713
92437,0,0,0,0,0,0,0,0.195543997,0,0.05647208,0.025716326,0.06377684,0,0,0,1.618984892,1.524720002,1.400733206,4.885947343
127896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222623041,1.448920922,1.307293749,1.907032321,4.885870033
127742,0,0,0,0,0,0,0,0,0,0.181269402,0.01522624,0.109873421,0,0,0,2.770350667,1.067923452,0.728913666,4.873556847
91246,0,0,0,0.325936653,0.449434399,0.865464639,0,0.023551405,0,0.621125718,0.46319113,0.601291591,0,0,0.112658326,0.290312782,0.707833331,0.409498218,4.87029819
92506,0,0,0,0,0,0,0,0.103561668,0,0.079462674,0.024843694,0.056124852,0,0,0,1.394348104,1.103553838,2.108191161,4.87008599
92027,0.037700083,0,0,0.039813614,0.037446202,0,0.146611129,0.368313137,0.607596194,0.12623103,0.243350309,0.178179328,0,0.143376562,0.147537555,1.353856285,0.8289504,0.594347225,4.853309056
92255,0.035997924,0,0,0.031482531,0.035840559,0.031370683,0.146501439,0.369453478,0.585198951,0.091574397,0.239453123,0.322901297,0,0.187311766,0.138009786,1.126977002,0.868571097,0.63870488,4.849348913
89800,0,0,0,0,0,0,0,0,0,0,0.281732392,0.080744733,0,0.060112073,0,1.864649563,0.869330963,1.673878124,4.830447848
92785,0,0,0,0,0,1.264356873,0.049457909,0,0,0.017642479,0.07335249,1.586948281,0,0.012903774,0.026363063,0.594760427,0.296538254,0.898466334,4.820789883
127727,0,0,0,0,0,0,0,0,0,0.184071129,0,0.036750512,0,0,0,1.900778735,1.912157094,0.779376926,4.813134396
127730,0,0,0,0,0,0,0,0,0,0.329670474,0.015302723,0.152931467,0,0,0,2.644314435,1.173740717,0.490546582,4.806506398
92615,0,0,0,0,0,0.301951055,0,0.030303364,0,0.094330823,0.178859714,0.587120767,0,0.166275338,0.233750293,2.082858934,0.206741547,0.921182222,4.803374057
91448,0,0,0,0.056416237,0.24450962,0.483383811,0,0,0.011763349,0.438572271,0.456825503,0.631596573,0,0.026749344,0.020354904,0.959790872,0.984271362,0.478068427,4.792302273
89595,0,0,0,0,0,0.451055606,0,0.012239091,0,0.035256692,0.110472743,0.998416452,0,0.276794504,0.103043365,1.399596325,0.623732869,0.778594694,4.789202342
89596,0,0,0,0,0,0.353590631,0,0,0,0.026495735,0.105897563,1.531219391,0,0.318099877,0.118934324,1.242776413,0.461664277,0.628467673,4.787145884
127728,0,0,0,0,0,0,0,0,0,0.295689942,0,0.052683908,0,0,0,2.213264924,1.698370309,0.526296889,4.786305972
92979,0,0,0,0,0,1.6441324,0.034060588,0,0.02605093,0.024530163,0.05060313,1.448095206,0,0,0.043554153,0.496109095,0.1679668,0.849336142,4.784438605
92757,0,0,0,0,0,0,0,0.128623748,0,0.021638257,0.082561638,0.426001523,0,0.223422599,0.062717783,2.12852425,0.074306421,1.636607651,4.784403871
92092,0,0,0,0,0,0,0.031470176,0,0,0.418764258,0.227451142,0.049595583,0,0.078750753,0,2.564988947,0.121928996,1.291329628,4.784279482
92541,0,0,0,0,0,0.437018036,0,0.018207593,0,0.067769843,0.104614174,0.723106051,0,0.194684176,0.110383759,2.067710761,0.32791166,0.722899476,4.774305528
127403,0,0,0,0,0,0,0,0,0,0,0.899173198,0.642276533,0,0.166749573,0,0.517793648,0.8864375,1.661056562,4.773487014
128030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145596331,1.599159764,1.411867757,1.6122013,4.768825152
127995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177258694,1.402663194,1.511827602,1.66873076,4.760480249
127895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222826137,1.045340362,1.514091777,1.96056387,4.742822146
127718,0,0,0,0,0,0,0,0,0,0.280123591,0.018278802,0.356870091,0,0,0,2.769978903,0.960626476,0.34376562,4.729643483
89480,0,0,0,0,0,0.256344231,0,0,0,0.293311375,0.199351821,0.276532955,0,0.067517406,0,0.597920681,0.882160988,2.148537086,4.721676542
93068,0,0,0,0,0.206918841,0.078580412,0,0,0.017472927,0.187869433,0.386338494,0.793202841,0,0.295204332,0,1.36951322,0.419325086,0.964434889,4.718860474
92179,0.035257993,0,0,0.032589956,0.035079078,0.027400671,0.142303939,0.359764163,0.571602822,0.103399949,0.234909976,0.293970384,0,0.220375896,0.135734016,1.175614187,0.706894684,0.63937345,4.714271165
127733,0,0,0,0,0,0,0,0,0,0.091185146,0.030689937,0.221337111,0,0,0,3.103290551,0.850896487,0.411413872,4.708813104
92493,0,0,0,0,0,0.199565492,0,0.124499556,0,0.045639647,0.165609449,0.484414935,0,0.479598108,0.0662516,1.967645952,0.237890194,0.937340042,4.708454975
89779,0,0,0,0,0,0,0,0,0,0,0.313921879,0.495228716,0,0.053738493,0,2.955603651,0.398136859,0.490892198,4.707521796
92436,0,0,0,0,0,0,0,0.363575988,0,0.054504495,0.030618563,0.080661588,0,0.035997619,0,1.329723413,1.342798948,1.449247547,4.687128161
91975,0,0,0,0,0,0.488705819,0,0,0,0.065088744,0.201058318,0.577661621,0,0.139167791,0.017792974,0.927578725,0.504895035,1.754921035,4.676870062
93236,0,0,0,0,0,1.856369559,0.013365221,0,0.055524363,0.046218015,0.141173366,1.100596149,0,0,0.178015062,0.431649825,0.059175967,0.787003929,4.669091457
89563,0,0,0,0,0,0.407909952,0,0,0,0.018602436,0.136068504,0.8427966,0,0.405625339,0.048797679,1.10100616,0.553298446,1.144599107,4.658704225
127459,0,0,0,0,0,0.094893568,0,0,0,0,0.825886692,0.736756682,0,0.19408173,0.013892095,1.118436423,0.532783203,1.132170377,4.64890077
92630,0,0,0,0,0,0.096370491,0,0.180901829,0,0.022567115,0.085780194,0.596222692,0,0.283845925,0.047690395,2.457986255,0.099934035,0.773791407,4.645090339
93319,0,0,0,0,0.226652745,1.469770553,0,0,0.01244712,0.076607329,0.413643366,0.736208539,0,0.149947185,0,0.810189668,0.321324027,0.425954464,4.642744995
127320,0,0,0,0,0,0.123006781,0,0,0,0.01525818,0.191349158,0.259517785,0,0.061138873,0,0.70689538,0.715754682,2.548765496,4.621686336
92819,0,0,0,0,0,0.023452248,0,0.040285812,0.023109796,0.130773334,0.178799121,0.24712531,0,0.099304751,0,1.49413245,1.689384531,0.679951893,4.606319245
127720,0,0,0,0,0,0,0,0,0,0.099769553,0.029491385,0.220086217,0,0,0,3.235376434,0.755850675,0.265176823,4.605751086
92131,0,0,0,0,0,0.42364378,0,0.018169799,0,0.057788244,0.374727985,0.570573668,0,0.173362687,0.025249324,1.418891247,0.408201443,1.133762054,4.604370231
93012,0,0,0,0,0.166880288,0.072187217,0,0,0.020102429,0.180190936,0.32243504,1.020016661,0,0.23858654,0,1.169091454,0.473430404,0.941002754,4.603923724
127351,0,0,0,0,0,0.223571205,0,0,0,0.720097431,0.168613206,0.21686678,0,0.05793524,0,0.543285564,1.00430174,1.668184048,4.602855214
92914,0,0,0,0,0,1.229851312,0.037655599,0,0.012615089,0.021507514,0.047380919,1.348921417,0,0,0.036281607,0.788781031,0.298111545,0.771503215,4.592609249
91937,0.033938438,0,0,0.037896112,0.03371166,0,0.120916272,0.331349313,0.546195578,0.143380526,0.224624136,0.086886356,0,0.114319943,0.134675207,1.370230004,0.935000575,0.479026102,4.592150222
92903,0,0,0,0,0,0,0,0.021086802,0,0,0.023369595,0.157469032,0,0.370041995,0.018122343,3.215900399,0.016122484,0.763211934,4.585324582
128220,0,0,0,0,0,0,0,0,0.035941394,0,0,0.333331391,0,0,2.184011546,1.173407585,0.857538742,0,4.584230659
92424,0,0,0,0,0,0.218583372,0,0.071202255,0,0.045010959,0.254563013,0.466457625,0,0.39189099,0.052291953,1.688505877,0.381280141,1.011174174,4.580960359
129094,0,0,0,0,0,0,0,0,0.617655175,0,0.087736817,0.950646015,0,0,0.17662154,2.289274423,0.323115465,0.135192093,4.580241529
128332,0,0,0,0,0,0,0,0,0.043619597,0,0.037537749,0.602896199,0,0,0.968240961,2.049533674,0.697511188,0.170564309,4.569903677
93624,0,0,0,0,0,1.78005849,0,0,0.081234793,0.11777303,0.30407812,0.118808271,0,0,1.423036943,0.477717871,0.032229269,0.223719801,4.558656588
97181,0.026440418,0,0,0.033632451,0.026277769,0,0.094960458,0.258171933,0.424439034,0.436594109,0.180731465,0.062800225,0,0.060272412,0.108971497,1.508326729,0.786343063,0.545390236,4.553351797
92103,0.033615813,0,0,0.032900766,0.033429558,0.023971939,0.134942575,0.330035675,0.543672033,0.116738675,0.226170234,0.25654374,0,0.202755772,0.130356847,1.227156678,0.661495839,0.574292909,4.528079055
89777,0,0,0,0,0,0,0,0,0,0,0.444109946,0.098887359,0,0.049415166,0,1.584070148,0.496927724,1.83858595,4.511996293
92758,0,0,0,0,0,0,0,0.096359813,0,0.018264524,0.075190106,0.395112663,0,0.219299176,0.046509114,2.330479657,0.070807741,1.258576159,4.510598952
127958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276409504,1.136483752,1.228593566,1.853531142,4.495017963
91926,0,0,0,0,0,0,0.018283565,0,0,0.278996775,0.095509831,0.045838354,0,0.072417714,0,3.383248533,0.140817347,0.455286238,4.490398357
93634,0,0,0,0,0,2.305524652,0,0,0.025179864,0.736531509,0.167286091,0.235765592,0,0,0.131899751,0.60378627,0.040792145,0.239018437,4.485784312
127756,0,0,0,0,0,0,0,0,0,0.080281464,0.022236274,0.096325431,0,0,0,3.349104811,0.585594325,0.349509834,4.483052139
93591,0,0,0,0,0,1.70059509,0,0,0.117613761,0.121697687,1.010974099,0.131312157,0,0,0.501652467,0.610072931,0.03538087,0.250043148,4.479342211
92750,0,0,0,0,0,0.165415418,0,0.048854233,0,0.04001178,0.218093677,0.471954455,0,0.14472665,0.360692272,2.009411833,0.121027371,0.895092651,4.475280341
92611,0,0,0,0,0,0.315852718,0,0.023249645,0,0.072781036,0.155729473,0.551084663,0,0.166286664,0.150551607,2.092277461,0.247259322,0.697106686,4.472179275
92577,0,0,0,0,0,0,0,0.108574471,0.012589009,0.190338876,0.036809427,0.090092362,0,0,0,1.600492247,1.220275354,1.206983017,4.466154764
127324,0,0,0,0,0,0.376068921,0,0,0,0.04106241,0.181353527,0.276059237,0,0.051469998,0,0.67080052,0.77676522,2.088821711,4.462401544
89974,0,0,0,0,0,0,0,0,0,0,0,0.025176938,0,0,0.117642425,1.711486004,1.332315371,1.27394534,4.460566078
127350,0,0,0,0,0,0.263653448,0,0,0,0.226450172,0.166500911,0.240872757,0,0.062513949,0,0.789365379,0.772670237,1.926950759,4.448977612
127323,0,0,0,0,0,0.383464932,0,0,0,0.030153068,0.203832521,0.28022113,0,0.052846593,0,0.80211282,0.671650445,2.009022579,4.433304086
127326,0,0,0,0,0,0.263347745,0,0,0,0.095982682,0.152021659,0.235620074,0,0.045646851,0,0.661797069,0.740229854,2.236370987,4.431016921
128289,0,0,0,0,0,0,0,0,0.031567794,0,0,0.319526157,0,0,1.193301098,2.23874792,0.508972109,0.135224243,4.427339321
128185,0,0,0,0,0,0,0,0,0.04877296,0,0,0.46479086,0,0,1.70657943,1.197516016,1.001782675,0,4.419441941
91009,0,0,0,0,0,0,0,0,0,0.096123418,0,0,0,0,0,0.872845589,0.552489307,2.897153346,4.41861166
127443,0,0,0,0,0,0,0,0,0,0,0.429966983,0.702274957,0,0.756766725,0,0.513628333,0.761238626,1.252744071,4.416619695
127340,0,0,0,0,0,0.046198725,0,0,0,0,0.196230891,0.255489067,0,0.065462789,0,0.709647606,0.714639376,2.419950753,4.407619207
92054,0,0,0,0,0,0.482998007,0,0.014114835,0,0.060521217,0.22795296,0.602915657,0,0.145866801,0.021191068,1.135905816,0.407089117,1.304709168,4.403264646
92696,0,0,0,0,0,0,0,0.071147345,0.017913363,0.194379199,0.118405445,0.196752792,0,0.069597174,0,1.963758222,0.991831963,0.77377702,4.397562523
92213,0,0,0,0,0,0.261522932,0,0.02525183,0,0.04719725,0.495793135,0.377675941,0,0.235739028,0.027396786,1.385261868,0.448318839,1.092520954,4.396678563
91923,0,0,0,0,0,0,0.019131186,0,0,0.346778155,0.129249944,0.069228116,0,0.044888921,0,3.172180548,0.112914619,0.498772844,4.393144334
93131,0,0,0,0,0.24964516,0.080107538,0,0,0.015007385,0.161222738,0.46083511,0.77338962,0,0.295786335,0,1.191052627,0.4182477,0.743981719,4.389275932
92883,0,0,0,0,0.128987816,0.089954106,0,0.028765325,0.019945136,0.165088754,0.288830193,0.60156283,0,0.187165663,0,1.335757244,0.666940309,0.87069702,4.383694395
128374,0,0,0,0,0,0,0,0,0.064740157,0,0.044485328,0.710993429,0,0,0.557176319,1.929056768,0.733977249,0.329063441,4.369492691
89481,0,0,0,0,0,0.219914026,0,0,0,0.246417476,0.245174145,0.235430961,0,0.061681353,0,0.516709332,1.364373669,1.466585072,4.356286034
